SessionID,WindowNumber,WindowEnd,WindowStart
10066924,47.0,1396656510227,1396656500227
10066924,48.0,1396656520227,1396656510227
10066924,49.0,1396656530227,1396656520227
10066924,50.0,1396656540227,1396656530227
10066924,51.0,1396656550227,1396656540227
10066924,52.0,1396656560227,1396656550227
10066924,53.0,1396656570227,1396656560227
10066924,54.0,1396656580227,1396656570227
10066924,55.0,1396656590227,1396656580227
10066924,56.0,1396656600227,1396656590227
10066924,57.0,1396656610227,1396656600227
10066924,58.0,1396656620227,1396656610227
10066924,59.0,1396656630227,1396656620227
10066924,60.0,1396656640227,1396656630227
10066924,61.0,1396656650227,1396656640227
10066924,62.0,1396656660227,1396656650227
10066924,63.0,1396656670227,1396656660227
10066924,64.0,1396656680227,1396656670227
10066924,65.0,1396656690227,1396656680227
10066924,66.0,1396656700227,1396656690227
10066924,67.0,1396656710227,1396656700227
10066924,68.0,1396656720227,1396656710227
10066924,69.0,1396656730227,1396656720227
10066924,70.0,1396656740227,1396656730227
10066924,71.0,1396656750227,1396656740227
10066924,72.0,1396656760227,1396656750227
10066924,73.0,1396656770227,1396656760227
10066924,74.0,1396656780227,1396656770227
10066924,75.0,1396656790227,1396656780227
10066924,76.0,1396656800227,1396656790227
10066924,77.0,1396656810227,1396656800227
10066924,78.0,1396656820227,1396656810227
10066924,79.0,1396656830227,1396656820227
10066924,80.0,1396656840227,1396656830227
10066924,81.0,1396656850227,1396656840227
10066924,82.0,1396656860227,1396656850227
10066924,83.0,1396656870227,1396656860227
10066924,84.0,1396656880227,1396656870227
10066924,85.0,1396656890227,1396656880227
10066924,86.0,1396656900227,1396656890227
10066924,87.0,1396656910227,1396656900227
10066924,88.0,1396656920227,1396656910227
10066924,89.0,1396656930227,1396656920227
10066924,90.0,1396656940227,1396656930227
10066924,91.0,1396656950227,1396656940227
10066924,92.0,1396656960227,1396656950227
10066924,93.0,1396656970227,1396656960227
10066924,94.0,1396656980227,1396656970227
10066924,95.0,1396656990227,1396656980227
10066924,96.0,1396657000227,1396656990227
10066924,97.0,1396657010227,1396657000227
10066924,98.0,1396657020227,1396657010227
10066924,99.0,1396657030227,1396657020227
10066924,100.0,1396657040227,1396657030227
10066924,101.0,1396657050227,1396657040227
15198503,0.0,1400462578009,1400462568009
15198503,1.0,1400462588009,1400462578009
15198503,2.0,1400462598009,1400462588009
15198503,3.0,1400462608009,1400462598009
15198503,4.0,1400462618009,1400462608009
15198503,5.0,1400462628009,1400462618009
15198503,6.0,1400462638009,1400462628009
15198503,7.0,1400462648009,1400462638009
15198503,8.0,1400462658009,1400462648009
15198503,9.0,1400462668009,1400462658009
15198503,10.0,1400462678009,1400462668009
15198503,11.0,1400462688009,1400462678009
15198503,12.0,1400462698009,1400462688009
15198503,13.0,1400462708009,1400462698009
15198503,14.0,1400462718009,1400462708009
15198503,15.0,1400462728009,1400462718009
15198503,16.0,1400462738009,1400462728009
15198503,17.0,1400462748009,1400462738009
15198503,18.0,1400462758009,1400462748009
15198503,19.0,1400462768009,1400462758009
15198503,20.0,1400462778009,1400462768009
15198503,21.0,1400462788009,1400462778009
15198503,22.0,1400462798009,1400462788009
15198503,23.0,1400462808009,1400462798009
15198503,24.0,1400462818009,1400462808009
15198503,25.0,1400462828009,1400462818009
15198503,26.0,1400462838009,1400462828009
15198503,27.0,1400462848009,1400462838009
15198503,28.0,1400462858009,1400462848009
15198503,29.0,1400462868009,1400462858009
15198503,30.0,1400462878009,1400462868009
15198503,31.0,1400462888009,1400462878009
15198503,32.0,1400462898009,1400462888009
15198503,33.0,1400462908009,1400462898009
15198503,34.0,1400462918009,1400462908009
15198503,35.0,1400462928009,1400462918009
15198503,36.0,1400462938009,1400462928009
15198503,37.0,1400462948009,1400462938009
15198503,38.0,1400462958009,1400462948009
15198503,39.0,1400462968009,1400462958009
15198503,40.0,1400462978009,1400462968009
15198503,41.0,1400462988009,1400462978009
15198503,42.0,1400462998009,1400462988009
15198503,43.0,1400463008009,1400462998009
15198503,44.0,1400463018009,1400463008009
15198503,45.0,1400463028009,1400463018009
15198503,46.0,1400463038009,1400463028009
15198503,47.0,1400463048009,1400463038009
15198503,48.0,1400463058009,1400463048009
15198503,49.0,1400463068009,1400463058009
15198503,50.0,1400463078009,1400463068009
15198503,51.0,1400463088009,1400463078009
15198503,52.0,1400463098009,1400463088009
15198503,53.0,1400463108009,1400463098009
15198503,54.0,1400463118009,1400463108009
15198503,55.0,1400463128009,1400463118009
15198503,56.0,1400463138009,1400463128009
15198503,57.0,1400463148009,1400463138009
15198503,58.0,1400463158009,1400463148009
15198503,59.0,1400463168009,1400463158009
15198503,60.0,1400463178009,1400463168009
15198503,61.0,1400463188009,1400463178009
15198503,62.0,1400463198009,1400463188009
15198503,63.0,1400463208009,1400463198009
15198503,64.0,1400463218009,1400463208009
15198503,65.0,1400463228009,1400463218009
15198503,66.0,1400463238009,1400463228009
15198503,67.0,1400463248009,1400463238009
15198503,68.0,1400463258009,1400463248009
15198503,69.0,1400463268009,1400463258009
15198503,70.0,1400463278009,1400463268009
15198503,71.0,1400463288009,1400463278009
15198503,72.0,1400463298009,1400463288009
15198503,73.0,1400463308009,1400463298009
15198503,74.0,1400463318009,1400463308009
15198504,0.0,1400464124571,1400464114571
15198504,1.0,1400464134571,1400464124571
15198504,2.0,1400464144571,1400464134571
15198504,3.0,1400464154571,1400464144571
15198504,4.0,1400464164571,1400464154571
15198504,5.0,1400464174571,1400464164571
15198504,6.0,1400464184571,1400464174571
15198504,7.0,1400464194571,1400464184571
15198504,8.0,1400464204571,1400464194571
15198504,9.0,1400464214571,1400464204571
15198504,10.0,1400464224571,1400464214571
15198504,11.0,1400464234571,1400464224571
15198504,12.0,1400464244571,1400464234571
15198504,13.0,1400464254571,1400464244571
15198504,14.0,1400464264571,1400464254571
15198504,15.0,1400464274571,1400464264571
15198504,16.0,1400464284571,1400464274571
15198504,17.0,1400464294571,1400464284571
15198504,18.0,1400464304571,1400464294571
15198504,19.0,1400464314571,1400464304571
15198504,20.0,1400464324571,1400464314571
15198504,21.0,1400464334571,1400464324571
15198504,22.0,1400464344571,1400464334571
15198504,23.0,1400464354571,1400464344571
15198504,24.0,1400464364571,1400464354571
15198504,25.0,1400464374571,1400464364571
15198504,26.0,1400464384571,1400464374571
15198504,27.0,1400464394571,1400464384571
15198504,28.0,1400464404571,1400464394571
15198504,29.0,1400464414571,1400464404571
15198504,30.0,1400464424571,1400464414571
15198504,31.0,1400464434571,1400464424571
15198504,32.0,1400464444571,1400464434571
15198504,33.0,1400464454571,1400464444571
15198504,34.0,1400464464571,1400464454571
15198504,35.0,1400464474571,1400464464571
15198504,36.0,1400464484571,1400464474571
15198504,37.0,1400464494571,1400464484571
15198504,38.0,1400464504571,1400464494571
15198504,39.0,1400464514571,1400464504571
15198504,40.0,1400464524571,1400464514571
15198504,41.0,1400464534571,1400464524571
15198504,42.0,1400464544571,1400464534571
15198504,43.0,1400464554571,1400464544571
15198504,44.0,1400464564571,1400464554571
15198504,45.0,1400464574571,1400464564571
15198504,46.0,1400464584571,1400464574571
15198504,47.0,1400464594571,1400464584571
15198504,48.0,1400464604571,1400464594571
15198504,49.0,1400464614571,1400464604571
15198504,50.0,1400464624571,1400464614571
15198504,51.0,1400464634571,1400464624571
15198504,52.0,1400464644571,1400464634571
15198504,53.0,1400464654571,1400464644571
15198504,54.0,1400464664571,1400464654571
15198504,55.0,1400464674571,1400464664571
15198504,56.0,1400464684571,1400464674571
15198504,57.0,1400464694571,1400464684571
15198504,58.0,1400464704571,1400464694571
15198504,59.0,1400464714571,1400464704571
15198504,60.0,1400464724571,1400464714571
15198504,61.0,1400464734571,1400464724571
15198504,62.0,1400464744571,1400464734571
15198504,63.0,1400464754571,1400464744571
15198504,64.0,1400464764571,1400464754571
15198504,65.0,1400464774571,1400464764571
15198504,66.0,1400464784571,1400464774571
15198504,67.0,1400464794571,1400464784571
15198504,68.0,1400464804571,1400464794571
15198504,69.0,1400464814571,1400464804571
15198507,0.0,1400544974013,1400544964013
15198507,1.0,1400544984013,1400544974013
15198507,2.0,1400544994013,1400544984013
15198507,3.0,1400545004013,1400544994013
15198507,4.0,1400545014013,1400545004013
15198507,5.0,1400545024013,1400545014013
15198507,6.0,1400545034013,1400545024013
15198507,7.0,1400545044013,1400545034013
15198507,8.0,1400545054013,1400545044013
15198507,9.0,1400545064013,1400545054013
15198507,10.0,1400545074013,1400545064013
15198507,11.0,1400545084013,1400545074013
15198507,12.0,1400545094013,1400545084013
15198507,13.0,1400545104013,1400545094013
15198507,14.0,1400545114013,1400545104013
15198507,15.0,1400545124013,1400545114013
15198507,16.0,1400545134013,1400545124013
15198507,17.0,1400545144013,1400545134013
15198507,18.0,1400545154013,1400545144013
15198507,19.0,1400545164013,1400545154013
15198507,20.0,1400545174013,1400545164013
15198507,21.0,1400545184013,1400545174013
15198507,22.0,1400545194013,1400545184013
15198507,23.0,1400545204013,1400545194013
15198507,24.0,1400545214013,1400545204013
15198507,25.0,1400545224013,1400545214013
15198507,26.0,1400545234013,1400545224013
15198507,27.0,1400545244013,1400545234013
15198507,28.0,1400545254013,1400545244013
15198507,29.0,1400545264013,1400545254013
15198507,30.0,1400545274013,1400545264013
15198507,31.0,1400545284013,1400545274013
15198507,32.0,1400545294013,1400545284013
15198507,33.0,1400545304013,1400545294013
15198507,34.0,1400545314013,1400545304013
15198507,35.0,1400545324013,1400545314013
15198507,36.0,1400545334013,1400545324013
15198507,37.0,1400545344013,1400545334013
15198507,38.0,1400545354013,1400545344013
15198507,39.0,1400545364013,1400545354013
15198507,40.0,1400545374013,1400545364013
15198507,41.0,1400545384013,1400545374013
15198507,42.0,1400545394013,1400545384013
15198507,43.0,1400545404013,1400545394013
15198507,44.0,1400545414013,1400545404013
15198507,45.0,1400545424013,1400545414013
15198507,46.0,1400545434013,1400545424013
15198507,47.0,1400545444013,1400545434013
15198507,48.0,1400545454013,1400545444013
15198507,49.0,1400545464013,1400545454013
15198507,50.0,1400545474013,1400545464013
15198507,51.0,1400545484013,1400545474013
15198507,52.0,1400545494013,1400545484013
15198507,53.0,1400545504013,1400545494013
15198507,54.0,1400545514013,1400545504013
15198507,55.0,1400545524013,1400545514013
15198507,56.0,1400545534013,1400545524013
15198507,57.0,1400545544013,1400545534013
15198507,58.0,1400545554013,1400545544013
15198507,59.0,1400545564013,1400545554013
15198507,60.0,1400545574013,1400545564013
15198507,61.0,1400545584013,1400545574013
15198507,62.0,1400545594013,1400545584013
15198507,63.0,1400545604013,1400545594013
15198507,64.0,1400545614013,1400545604013
15198507,65.0,1400545624013,1400545614013
15198507,66.0,1400545634013,1400545624013
15198507,67.0,1400545644013,1400545634013
15198507,68.0,1400545654013,1400545644013
15198507,69.0,1400545664013,1400545654013
15198507,70.0,1400545674013,1400545664013
15198507,71.0,1400545684013,1400545674013
15198507,72.0,1400545694013,1400545684013
15198508,0.0,1400545757954,1400545747954
15198508,1.0,1400545767954,1400545757954
15198508,2.0,1400545777954,1400545767954
15198508,3.0,1400545787954,1400545777954
15198508,4.0,1400545797954,1400545787954
15198508,5.0,1400545807954,1400545797954
15198508,6.0,1400545817954,1400545807954
15198508,7.0,1400545827954,1400545817954
15198508,8.0,1400545837954,1400545827954
15198508,9.0,1400545847954,1400545837954
15198508,10.0,1400545857954,1400545847954
15198508,11.0,1400545867954,1400545857954
15198508,12.0,1400545877954,1400545867954
15198508,13.0,1400545887954,1400545877954
15198508,14.0,1400545897954,1400545887954
15198508,15.0,1400545907954,1400545897954
15198508,16.0,1400545917954,1400545907954
15198508,17.0,1400545927954,1400545917954
15198508,18.0,1400545937954,1400545927954
15198508,19.0,1400545947954,1400545937954
15198508,20.0,1400545957954,1400545947954
15198508,21.0,1400545967954,1400545957954
15198508,22.0,1400545977954,1400545967954
15198508,23.0,1400545987954,1400545977954
15198508,24.0,1400545997954,1400545987954
15198508,25.0,1400546007954,1400545997954
15198508,26.0,1400546017954,1400546007954
15198508,27.0,1400546027954,1400546017954
15198508,28.0,1400546037954,1400546027954
15198508,29.0,1400546047954,1400546037954
15198508,30.0,1400546057954,1400546047954
15198508,31.0,1400546067954,1400546057954
15198508,32.0,1400546077954,1400546067954
15198508,33.0,1400546087954,1400546077954
15198508,34.0,1400546097954,1400546087954
15198508,35.0,1400546107954,1400546097954
15198508,36.0,1400546117954,1400546107954
15198508,37.0,1400546127954,1400546117954
15198508,38.0,1400546137954,1400546127954
15198508,39.0,1400546147954,1400546137954
15198508,40.0,1400546157954,1400546147954
15198508,41.0,1400546167954,1400546157954
15198508,42.0,1400546177954,1400546167954
15198508,43.0,1400546187954,1400546177954
15198508,44.0,1400546197954,1400546187954
15198508,45.0,1400546207954,1400546197954
15198508,46.0,1400546217954,1400546207954
15198508,47.0,1400546227954,1400546217954
15198508,48.0,1400546237954,1400546227954
15198508,49.0,1400546247954,1400546237954
15198508,50.0,1400546257954,1400546247954
15198508,51.0,1400546267954,1400546257954
15198508,52.0,1400546277954,1400546267954
15198508,53.0,1400546287954,1400546277954
15198508,54.0,1400546297954,1400546287954
15198508,55.0,1400546307954,1400546297954
15198508,56.0,1400546317954,1400546307954
15198508,57.0,1400546327954,1400546317954
15198508,58.0,1400546337954,1400546327954
15198508,59.0,1400546347954,1400546337954
15198509,0.0,1400631372522,1400631362522
15198509,1.0,1400631382522,1400631372522
15198509,2.0,1400631392522,1400631382522
15198509,3.0,1400631402522,1400631392522
15198509,4.0,1400631412522,1400631402522
15198509,5.0,1400631422522,1400631412522
15198509,6.0,1400631432522,1400631422522
15198509,7.0,1400631442522,1400631432522
15198509,8.0,1400631452522,1400631442522
15198509,9.0,1400631462522,1400631452522
15198509,10.0,1400631472522,1400631462522
15198509,11.0,1400631482522,1400631472522
15198509,12.0,1400631492522,1400631482522
15198509,13.0,1400631502522,1400631492522
15198509,14.0,1400631512522,1400631502522
15198509,15.0,1400631522522,1400631512522
15198509,16.0,1400631532522,1400631522522
15198509,17.0,1400631542522,1400631532522
15198509,18.0,1400631552522,1400631542522
15198509,19.0,1400631562522,1400631552522
15198509,20.0,1400631572522,1400631562522
15198509,21.0,1400631582522,1400631572522
15198509,22.0,1400631592522,1400631582522
15198509,23.0,1400631602522,1400631592522
15198509,24.0,1400631612522,1400631602522
15198509,25.0,1400631622522,1400631612522
15198509,26.0,1400631632522,1400631622522
15198509,27.0,1400631642522,1400631632522
15198509,28.0,1400631652522,1400631642522
15198509,29.0,1400631662522,1400631652522
15198509,30.0,1400631672522,1400631662522
15198509,31.0,1400631682522,1400631672522
15198509,32.0,1400631692522,1400631682522
15198509,33.0,1400631702522,1400631692522
15198509,34.0,1400631712522,1400631702522
15198509,35.0,1400631722522,1400631712522
15198509,36.0,1400631732522,1400631722522
15198509,37.0,1400631742522,1400631732522
15198509,38.0,1400631752522,1400631742522
15198509,39.0,1400631762522,1400631752522
15198509,40.0,1400631772522,1400631762522
15198509,41.0,1400631782522,1400631772522
15198509,42.0,1400631792522,1400631782522
15198509,43.0,1400631802522,1400631792522
